Procesado,Método,URI,Banderas
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Tarifas.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2021-06/iconos-Pago-Aporte%20%281%29.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/movilidad_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/%C2%BFCambiaste_de_ciudad_.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Recurso%2025.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/urgencias-citas-medicas.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/medicamentos.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/mapa-colombia.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/%C2%BFQuie%CC%81nes_se_pueden_afiliar_.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Vinculacio%CC%81n_grupo_familiar.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Consulta_tu_estado_de_afiliacio%CC%81n.png,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/como-acceder-mis-servicios,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/citas-medicas,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/copagos,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/autorizaciones,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/novedades-afiliacion,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/movilidad,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/portabilidad,
true,GET,https://nuevaeps.com.co/node/11757,
true,GET,https://nuevaeps.com.co/node/11756,
false,GET,https://www.nuevaeps.com.co/sites/default/files/inline-files/formulario-unico-de-afiliacion-nueva-eps_1.pdf,Fuera de alcance
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/quienes-se-pueden-afiliar,
true,GET,https://nuevaeps.com.co/personas/regimen-subsidiado/consulta-estado-afiliacion,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/personas/regimen-subsidiado,Fuera de alcance
false,GET,http://twitter.com/share?text=R%C3%A9gimen%20Subsidiado&url=http://nuevaeps.com.co/personas/regimen-subsidiado,Fuera de alcance
true,GET,http://nuevaeps.com.co/personas/regimen-subsidiado,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-05/Banner-subsidiado.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2020-05/Banner-subsidiado.jpg?h=e22bf01e&itok=lCRDOJvC,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/Recurso%2043_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/Recurso%2044_0.png,
true,GET,https://nuevaeps.com.co/sites/all/themes/nueva_eps/images/woman.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Recurso%2026.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-06/Icon-citas.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Tarifas_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Autorizaciones_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Recurso%2044.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/movilidad.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/%C2%BFCambiaste_de_ciudad__0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Recurso%203.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/urgencias-citas-medicas_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/medicamentos_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/%C2%BFQuie%CC%81nes_se_pueden_afiliar__0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Consulta_tu_estado_de_afiliacio%CC%81n_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/regimen-subsidiado-neps.png,
true,GET,https://nuevaeps.com.co/personas/pac-integral,
true,GET,https://nuevaeps.com.co/personas/pac-basico,
true,GET,https://nuevaeps.com.co/personas/directorio-medico,
true,GET,https://nuevaeps.com.co/personas/atencion-complemementaria-pac/pagos,
true,GET,https://nuevaeps.com.co/pac/test-de-diabetes,
true,GET,http://nuevaeps.com.co/pac,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/pacintegrallogo_1.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/Integral-home.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/pacbasicologo.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/B%C3%A1sico-home.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/pacPLUSLOGO-g1%5B1%5D.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/banner-planplus.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/afiliacion.png,
true,GET,https://nuevaeps.com.co/sites/all/themes/nueva_eps/images/arrow-white.svg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/directorio-medico.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/paragraphs/pac/logo/pagos%20%282%29.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/Mask%20Group%2073.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/Group%202614.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/pac/Group%202616.png,
false,POST,https://crm.zoho.com/crm/WebToLeadForm,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/personas/regimen-contributivo/video-tutoriales,Fuera de alcance
false,GET,http://twitter.com/share?text=Video%20tutoriales%20para%20afiliados&url=http://nuevaeps.com.co/personas/regimen-contributivo/video-tutoriales,Fuera de alcance
false,GET,https://www.youtube.com/embed/BvEAIxB-dTY,Fuera de alcance
false,GET,https://www.youtube.com/embed/DurwR4Sz59M,Fuera de alcance
false,GET,https://www.youtube.com/embed/bZq1H9rOz2Q,Fuera de alcance
false,GET,https://www.youtube.com/embed/kQluqOin-7M,Fuera de alcance
true,GET,http://nuevaeps.com.co/personas/regimen-contributivo/video-tutoriales,
false,GET,http://aplicaciones.nuevaeps.com.co/Portal/home.jspx,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/nueva-eps-a-un-clic,Fuera de alcance
false,GET,http://twitter.com/share?text=NUEVA%20EPS%20a%20un%20clic&url=http://nuevaeps.com.co/nueva-eps-a-un-clic,Fuera de alcance
false,GET,https://www.youtube.com/embed/azRr8UJYX9c?autoplay=1,Fuera de alcance
false,GET,https://www.youtube.com/embed/JyYEiZqyqhc?autoplay=1,Fuera de alcance
true,GET,http://nuevaeps.com.co/nueva-eps-a-un-clic,
true,GET,https://nuevaeps.com.co/sites/default/files/tramites-enlinea.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/nueva-movil.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/formulario-unico-de-afiliacion-novedades.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/decreto-1273-de-2018.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/empresas/afiliaciones,Fuera de alcance
false,GET,http://twitter.com/share?text=Afiliaciones&url=http://nuevaeps.com.co/empresas/afiliaciones,Fuera de alcance
true,GET,http://nuevaeps.com.co/empresas/afiliaciones,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/afiliaciones-empresas.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/afiliaciones-empresas.jpg?h=2ce06c0a&itok=zKhHFl7v,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/decreto-1990-de-2016_2.pdf,
false,GET,http://www.simple.co/,Fuera de alcance
false,GET,http://www.soi.com.co/,Fuera de alcance
false,GET,http://www.miplanilla.com.co/,Fuera de alcance
false,GET,http://www.enlacecoperativo.com.co/,Fuera de alcance
false,GET,http://www.aportesenlinea.com.co/,Fuera de alcance
false,GET,http://www.coomeva.com.co/,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/empresas/pagos-y-aportes,Fuera de alcance
false,GET,http://twitter.com/share?text=Pagos%20y%20Aportes&url=http://nuevaeps.com.co/empresas/pagos-y-aportes,Fuera de alcance
true,GET,http://nuevaeps.com.co/empresas/pagos-y-aportes,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/pagos-y-aportes.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/pagos-y-aportes.jpg?h=c7b1809f&itok=VWnNuSJT,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-images/1-%20REINTREGROS_1.png,
false,GET,https://miseguridadsocial.gov.co/,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/empresas/sistema-afiliacion-transaccional,Fuera de alcance
false,GET,http://twitter.com/share?text=SAT%20-%20Sistema%20de%20Afiliaci%C3%B3n%20Transaccional&url=http://nuevaeps.com.co/empresas/sistema-afiliacion-transaccional,Fuera de alcance
false,GET,https://www.youtube.com/embed/tsKTeTGedxM,Fuera de alcance
true,GET,http://nuevaeps.com.co/empresas/sistema-afiliacion-transaccional,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/sat-sistema-afiliacion-transaccional-empresas.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/sat-sistema-afiliacion-transaccional-empresas.jpg?h=1f86ea90&itok=k7L9Wp3e,
false,GET,https://bit.ly/34WiwR5,Fuera de alcance
false,GET,https://www.nuevaeps.com.co/sites/default/files/inline-files/01-04-F-002%20Solicitud%20y%20notificaci%C3%B3n%20de%20transcripci%C3%B3n%20para%20incapacidad%20o%20licencia%20%281%29.pdf,Fuera de alcance
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Formato%20de%20Creaci%C3%B3n%20de%20terceros%20V8.pdf,
false,GET,https://www.nuevaeps.com.co/Home.aspx,Fuera de alcance
true,GET,https://nuevaeps.com.co/inquietudes,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/empresas/licencias-e-incapacidades,Fuera de alcance
false,GET,http://twitter.com/share?text=Licencias%20e%20incapacidades&url=http://nuevaeps.com.co/empresas/licencias-e-incapacidades,Fuera de alcance
true,GET,http://nuevaeps.com.co/empresas/licencias-e-incapacidades,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/licenciaseincapacidades.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-08/licenciaseincapacidades.jpg?h=9f54eb14&itok=jld3xqOD,
true,GET,https://nuevaeps.com.co/sites/default/files/licencias-e-incapacidades-plataforma-app-02.png,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/empresas/video-tutoriales,Fuera de alcance
false,GET,http://twitter.com/share?text=Video%20tutoriales&url=http://nuevaeps.com.co/empresas/video-tutoriales,Fuera de alcance
false,GET,https://www.youtube.com/embed/sKKqFHSd1H0,Fuera de alcance
false,GET,https://www.youtube.com/embed/8ZpaO8IMcrw,Fuera de alcance
false,GET,https://www.youtube.com/embed/x4pL0dbE0ko,Fuera de alcance
false,GET,https://www.youtube.com/embed/vQcm2xnz2FA,Fuera de alcance
false,GET,https://www.youtube.com/embed/67n_OCb_3_Q,Fuera de alcance
false,GET,https://www.youtube.com/embed/l52nZaQc0ZQ,Fuera de alcance
false,GET,https://www.youtube.com/embed/aWjxth_58Nc,Fuera de alcance
true,GET,http://nuevaeps.com.co/empresas/video-tutoriales,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/informacion-importante,Fuera de alcance
false,GET,http://twitter.com/share?text=Informaci%C3%B3n%20importante%20para%20IPS%20sobre%20radicaci%C3%B3n%20de%20facturas&url=http://nuevaeps.com.co/ips/informacion-importante,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/informacion-importante,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/videotutoriales,Fuera de alcance
false,GET,http://twitter.com/share?text=Video%20Tutoriales&url=http://nuevaeps.com.co/ips/videotutoriales,Fuera de alcance
false,GET,https://www.youtube.com/embed/hjAKg39sQQs,Fuera de alcance
false,GET,https://www.youtube.com/embed/KWDjmsRI-ok,Fuera de alcance
false,GET,https://www.youtube.com/embed/1g5SO8cUOAg,Fuera de alcance
false,GET,https://www.youtube.com/embed/GrBPw0fUu4g,Fuera de alcance
false,GET,https://www.youtube.com/embed/h-htzYP2JRY,Fuera de alcance
false,GET,https://www.youtube.com/embed/hVJyUnoH7hc,Fuera de alcance
false,GET,https://www.youtube.com/embed/TSXsPmZnLmA,Fuera de alcance
false,GET,https://www.youtube.com/embed/mGbtRN1RZAY,Fuera de alcance
false,GET,https://www.youtube.com/embed/KFldceCKenw,Fuera de alcance
false,GET,https://www.youtube.com/embed/xH7tUrdDizY,Fuera de alcance
false,GET,https://www.youtube.com/embed/L4gSr3I9YBY,Fuera de alcance
false,GET,https://www.youtube.com/embed/jiFsSn_GEAk,Fuera de alcance
false,GET,https://www.youtube.com/embed/zJDyCnwEELo,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/videotutoriales,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/modelo-de-atencion,Fuera de alcance
false,GET,http://twitter.com/share?text=Modelo%20de%20atenci%C3%B3n&url=http://nuevaeps.com.co/ips/modelo-de-atencion,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/modelo-de-atencion,
true,GET,https://nuevaeps.com.co/sites/default/files/modelo-de-atencion-ips-nueva-eps_0.jpg,
true,GET,http://nuevaeps.com.co/blog/adultos-mayores-de-60-anos-si-nos-cuidamos-los-cuidamos-ellos,
true,GET,http://nuevaeps.com.co/Covid-19-atencion-exclusiva-al-alcance-de-tus-manos,
true,GET,http://nuevaeps.com.co/herramientas/login,
true,GET,https://nuevaeps.com.co/sites/default/files/2021-05/img-cajaherramientas.jpeg,
true,POST,https://nuevaeps.com.co/herramientas/login,
true,GET,https://nuevaeps.com.co/404,
true,GET,http://nuevaeps.com.co/filter/tips/restricted_html,
true,GET,https://nuevaeps.com.co/recomendaciones-covid19-nueva-eps,
true,GET,https://nuevaeps.com.co/personas/asociaciones-de-usuarios,
true,GET,http://nuevaeps.com.co/buscador,
true,GET,http://nuevaeps.com.co/filter/tips/plain_text,
true,GET,https://nuevaeps.com.co/user/password,
true,GET,https://nuevaeps.com.co/user/login,
true,GET,https://nuevaeps.com.co/index.php/404,
true,GET,http://nuevaeps.com.co/buscador?texto=ZAP,
false,GET,https://github.com/jquery-form/form,Fuera de alcance
true,POST,https://nuevaeps.com.co/agenda-vacunacion,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/IPS-vacunacion,Fuera de alcance
false,GET,http://twitter.com/share?text=IPS%20-%20Vacunaci%C3%B3n&url=http://nuevaeps.com.co/IPS-vacunacion,Fuera de alcance
true,GET,http://nuevaeps.com.co/IPS-vacunacion,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/blog/mucho-ojo-al-limpiar-tus-oidos,Fuera de alcance
false,GET,http://twitter.com/share?text=Mucho%20ojo%20al%20limpiar%20tus%20o%C3%ADdos&url=http://nuevaeps.com.co/blog/mucho-ojo-al-limpiar-tus-oidos,Fuera de alcance
false,GET,https://www.youtube.com/embed/4jJB7fHRsbU,Fuera de alcance
true,GET,http://nuevaeps.com.co/blog/mucho-ojo-al-limpiar-tus-oidos,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/blog/2021-08/CuidadoO%C3%ADdos.jpg?itok=L5BomMDj,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-images/BlogNEPS/RecomendacionesO%C3%ADdos.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-images/BlogNEPS/M%C3%A9dico.jpg,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/blog/certificacion-de-discapacidad-y-rlcpd,Fuera de alcance
false,GET,http://twitter.com/share?text=Certificaci%C3%B3n%20de%20discapacidad%20y%20RLCPD&url=http://nuevaeps.com.co/blog/certificacion-de-discapacidad-y-rlcpd,Fuera de alcance
true,GET,http://nuevaeps.com.co/blog/certificacion-de-discapacidad-y-rlcpd,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/blog/2021-08/Discapacidad.jpg?itok=xcqlArvT,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/blog/tu-embarazo-debe-ser-una-etapa-positiva-de-tu-vida,Fuera de alcance
false,GET,http://twitter.com/share?text=Tu%20embarazo%20debe%20ser%20una%20etapa%20positiva%20de%20tu%20vida&url=http://nuevaeps.com.co/blog/tu-embarazo-debe-ser-una-etapa-positiva-de-tu-vida,Fuera de alcance
true,GET,http://nuevaeps.com.co/blog/tu-embarazo-debe-ser-una-etapa-positiva-de-tu-vida,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/blog/2021-08/Embarazo.jpg?itok=yP1E8zci,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Nataci%C3%B3n.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Controles%20prenatales.jpg,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/prestaciones-economicas,Fuera de alcance
false,GET,http://twitter.com/share?text=Prestaciones%20Econ%C3%B3micas%20&url=http://nuevaeps.com.co/ips/prestaciones-economicas,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/prestaciones-economicas,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/IPS-PRESTACIONES.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-08/IPS-PRESTACIONES.jpg?h=9f54eb14&itok=uJgbVxLE,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/recuperar-claves-acceso,Fuera de alcance
false,GET,http://twitter.com/share?text=Claves%20de%20acceso&url=http://nuevaeps.com.co/ips/recuperar-claves-acceso,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/recuperar-claves-acceso,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/IPS-Claves-de-acceso.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-08/IPS-Claves-de-acceso.jpg?h=9f54eb14&itok=fJS8RtUr,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/acuerdo-niveles-servicios,Fuera de alcance
false,GET,http://twitter.com/share?text=Acuerdos%20de%20Niveles%20de%20Servicios&url=http://nuevaeps.com.co/ips/acuerdo-niveles-servicios,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/acuerdo-niveles-servicios,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/acuerdos-de-niveles-servicio-ips.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/acuerdos-de-niveles-servicio-ips.jpg?h=c365c5c5&itok=ggoCJ7eh,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/autorizaciones,Fuera de alcance
false,GET,http://twitter.com/share?text=Autorizaciones&url=http://nuevaeps.com.co/ips/autorizaciones,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/autorizaciones,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/autorizaciones-ips.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/autorizaciones-ips.jpg?h=9f54eb14&itok=QSQ_JEV7,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/estado-afiliacion,Fuera de alcance
false,GET,http://twitter.com/share?text=Consultas%20Estados%20de%20Afiliaci%C3%B3n&url=http://nuevaeps.com.co/ips/estado-afiliacion,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/estado-afiliacion,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/consultas-estados-afiliacion-ips.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/consultas-estados-afiliacion-ips.jpg?h=9f54eb14&itok=eapXVRt7,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/lineamientos-tecnicos-para-ips.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/manual-cm-prestador-regimen-subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/manual-cm-prestador-regimen-contributivo-ips.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Manual_de_usuario_Carga_Usuarios_RIPS_V4_1_para%20IPS.PDF,
false,GET,https://www.nuevaeps.com.co/sites/default/files/inline-files/1_Puntos%20de%20Radicacio%CC%81n%20de%20Cuentas%20Me%CC%81dicas%20a%20Nivel%20Nacional_vs1.pdf,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/cuentas-medicas,Fuera de alcance
false,GET,http://twitter.com/share?text=Cuentas%20M%C3%A9dicas&url=http://nuevaeps.com.co/ips/cuentas-medicas,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/cuentas-medicas,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/cuentas-medicas-ips.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/cuentas-medicas-ips.jpg?h=ea4b753a&itok=mOoGt8e8,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/resolucion-4505-2012.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/resolucion3374-de-2000.pdf,
false,GET,https://nuevaeps.sigires.co/,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/ips/resolucion-4505,Fuera de alcance
false,GET,http://twitter.com/share?text=Resoluci%C3%B3n%204505&url=http://nuevaeps.com.co/ips/resolucion-4505,Fuera de alcance
true,GET,http://nuevaeps.com.co/ips/resolucion-4505,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/resoluci%C3%B3n-4505.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-08/resoluci%C3%B3n-4505.jpg?h=705a2c26&itok=bBHBxDPq,
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20417%20DEL%2017%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20438%20DEL%2019%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20439%20DEL%2020%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20440%20DEL%2020%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20441%20DEL%2020%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20444%20DEL%2021%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20458%20DEL%2022%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20460%20DEL%2022%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20461%20DEL%2022%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20464%20DEL%2023%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20468%20DEL%2023%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20470%20DEL%2024%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20476%20DEL%2025%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://www.minagricultura.gov.co/Normatividad/Decretos/Decreto%20486%20del%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20488%20DEL%2027%20DE%20MARZO%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/Decreto-491-28-marzo-2020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/Decreto-492-28-marzo-2020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20499%20DEL%2031%20DE%20MARZO%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20500%20DEL%2031%20DE%20MARZO%202020.pdf,Fuera de alcance
false,GET,https://www.minagricultura.gov.co/Normatividad/Decretos/Decreto%20507%20de%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20512%20DEL%202%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20513%20DEL%202%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20517%20DEL%204%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20518%20DEL%204%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20519%20DEL%205%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20522%20DEL%206%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20528%20DEL%207%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20530%20DEL%208%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20533%20DEL%209%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20535%20DEL%2010%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20536%20DEL%2011%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20537%20DEL%2012%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20538%20DEL%2012%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20539%20DEL%2013%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
false,GET,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20540%20DEL%2013%20DE%20ABRIL%20DE%202020.pdf,Fuera de alcance
